12.934960, 77.536843
12.933998, 77.538849
12.932508, 77.541301
12.932384, 77.541238
12.930987, 77.543212
12.929498, 77.545186
12.927449, 77.547096
12.926084, 77.548911
12.924315, 77.551936
12.923725, 77.554611
12.922577, 77.557509
12.921677, 77.560406
12.919815, 77.563272
12.917580, 77.564864
12.914694, 77.565820
12.914569, 77.568271
12.916214, 77.570660
12.916871, 77.573353
